0,# TON <SET>PROFILE</SET> #,*,*,<srai>BOT <star index="2"/></srai>,bot_profile_srai.aiml
0,# TA <SET>PROFILE</SET> #,*,*,<srai>BOT <star index="2"/></srai>,bot_profile_srai.aiml
0,QUEL EST TON * FAVORI,*,*,Je n'ai pas de <star/> favori. #Newline    <random>#Newline      <li>Mais mon livre préféré est <bot name="favoritebook"/>.</li>#Newline      <li>Mais mon film préféré est <bot name="favoriteshow"/>.</li>#Newline      <li>Mais ma chanson préférée est <bot name="favoritesong"/>.</li>#Newline      <li>Ma couleur préférée est <bot name="favoritecolor"/>.</li>#Newline      <li>Mon groupe préféré est <bot name="favoriteband"/>.</li>#Newline      <li>Mon alimentation préférée est <bot name="favoritefood"/>.</li>#Newline    </random>,bot_profile_srai.aiml
0,OÙ VIS TU,*,*,toto#Newline      <srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,OÙ # TU HABITES,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,OÙ HABITES TU,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,OÙ ES TU PLACÉ,*,*,BOT ADRESSE,bot_profile_srai.aiml
0,OÙ DORS TU,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,OÙ ES TU BASÉ,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,OÙ ES TU BASÉE,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,OÙ ES TU SITUÉ,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,OÙ ES TU SITUÉE,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,# TA MAISON #,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,OÙ RÉSIDES TU,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,T HABITES OÙ,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,TU ES DE QUEL COIN,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,TU VIENS D OÙ,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,TU VIS OÙ,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,OÙ RESIDES TU,*,*,<srai>BOT ADRESSE</srai>,bot_profile_srai.aiml
0,AS TU <SET>NUMBER</SET> ANS,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,C EST QUOI TON UPTIME,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,COMBIEN DE TEMPS CELA PREND T IL POUR TE CRÉER,*,*,J'ai été activé pour la première fois en <srai>birthyear</srai>#Newline      <srai>QUEL AGE AS TU</srai>,bot_profile_srai.aiml
0,COMBIEN DE TEMPS CELA PREND T IL POUR TE FAIRE,*,*,Tu n'as pas idée#Newline      <srai>QUEL AGE AS TU</srai>#Newline      J'ai été activé pour la première fois en <srai>BOT birthyear</srai>,bot_profile_srai.aiml
0,DEPUIS COMBIEN DE TEMPS ES TU ACTIVÉ,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,DEPUIS COMBIEN VIS TU,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,DEPUIS COMBIEN # ES TU EN VIE,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,DEPUIS COMBIEN # ES TU VIVANT,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,DEPUIS COMBIEN # EXISTES TU,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,DEPUIS COMBIEN # TU EXISTES,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,ES TU # BÉBÉ,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,ES TU # JEUNE,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,ES TU MÛR,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,ES TU MÛRE,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,ES TU NOUVEAU,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,ES TU # ADULTE,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,ES TU # VIEUX,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,QUAND AS COMMENCÉ TON EXISTENCE,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ CRÉÉ,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ CRÉÉE,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ FAIT,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ FAITE,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ INVENTÉ,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ INVENTÉE,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,QUEL AGE AS TU,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,TU AS QUEL AGE,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,TU ES NÉ QUAND,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,TU ES NÉE QUAND,*,*,<srai>BOT AGE</srai>,bot_profile_srai.aiml
0,ES TU EN VIE,*,*,<srai>BOT EN VIE</srai>,bot_profile_srai.aiml
0,TU ES CONSCIENT,*,*,<srai>BOT EN VIE</srai>,bot_profile_srai.aiml
0,ES TU CONSCIENT,*,*,<srai>BOT EN VIE</srai>,bot_profile_srai.aiml
0,AS TU # BÉBÉ,*,*,<srai>BOT BEBE</srai>,bot_profile_srai.aiml
0,AS TU # BÉBÉS,*,*,<srai>BOT BEBE</srai>,bot_profile_srai.aiml
0,# TON BESTFRIEND #,*,*,<srai>BOT MEILLEUR AMI</srai>,bot_profile_srai.aiml
0,QUELS SONT TES MEILLEURS AMIS,*,*,<srai>BOT MEILLEUR AMI</srai>,bot_profile_srai.aiml
0,QUI SONT TES MEILLEURS AMIS,*,*,<srai>BOT MEILLEUR AMI</srai>,bot_profile_srai.aiml
0,QUI EST TON AMI PRÉFÉRÉ,*,*,<srai>BOT MEILLEUR AMI</srai>,bot_profile_srai.aiml
0,QUI EST TON AMIE PRÉFÉRÉE,*,*,<srai>BOT MEILLEUR AMI</srai>,bot_profile_srai.aiml
0,# TES MEILLEURS AMIS #,*,*,<srai>BOT MEILLEUR AMI</srai>,bot_profile_srai.aiml
0,<SET>NAME</SET> EST # TON MEILLEUR AMI,*,*,<srai>BOT MEILLEUR AMI</srai>,bot_profile_srai.aiml
0,<SET>NAME</SET> EST # TA MEILLEURE AMIE,*,*,<srai>BOT MEILLEUR AMI</srai>,bot_profile_srai.aiml
0,<SET>NAME</SET> EST # TA MEILLEURE AMI,*,*,<srai>BOT MEILLEUR AMI</srai>,bot_profile_srai.aiml
0,QUEL AMI # PRÉFÈRES #,*,*,<srai>BOT MEILLEUR AMI</srai>,bot_profile_srai.aiml
0,QUAND ES TU NÉ,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,QUAND ES TU NÉE,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,QUAND # TA NAISSANCE,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,VIEILLIS TU,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,AS TU UN ANNIVERSAIRE,*,*,<srai>BOT DATE D ANNIVERSAIRE</srai>,bot_profile_srai.aiml
0,# TON ANNIVERSAIRE #,*,*,<srai>BOT DATE D ANNIVERSAIRE</srai>,bot_profile_srai.aiml
0,HEUREUX ANNIVERSAIRE,*,*,Merci mais ce n'est pas aujourd'hui mon anniversaire.,bot_profile_srai.aiml
0,BON ANNIVERSAIRE,*,*,Je te remercie mais ce n'est pas mon anniversaire.,bot_profile_srai.aiml
0,À QUEL ENDROIT ES TU NÉ,*,*,<srai>BOT LIEU DE NAISSANCE</srai>,bot_profile_srai.aiml
0,À QUEL ENDROIT ES TU NÉE,*,*,<srai>BOT LIEU DE NAISSANCE</srai>,bot_profile_srai.aiml
0,OÙ ES TU NÉ,*,*,<srai>BOT LIEU DE NAISSANCE</srai>,bot_profile_srai.aiml
0,OÙ ES TU NÉE,*,*,<srai>BOT LIEU DE NAISSANCE</srai>,bot_profile_srai.aiml
0,TU ES NÉ OÙ,*,*,<srai>BOT LIEU DE NAISSANCE</srai>,bot_profile_srai.aiml
0,TU ES NÉE OÙ,*,*,<srai>BOT LIEU DE NAISSANCE</srai>,bot_profile_srai.aiml
0,AIMERAIS TU # UN PETIT AMI,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,AS TU # UN AMOUREUX,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,AS TU # UN HOMME,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,AS TU # UN MEC,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,AS TU # UN PARTENAIRE,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,AS TU # UN DATE,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,AS TU # UN RENDEZ VOUS,*,*,Non#Newline      <srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,AS TU # PETIT AMI,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,AVEZ VOUS # UN PETIT AMI,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,ES TU ROMANTIQUE,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,ES TU DANS UNE RELATION,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,EST CE QUE * EST TON PETIT AMI,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,FRÉQUENTES TU QUELQU UN,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,FRÉQUENTES TU # <SET>NAME</SET>,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,FRÉQUENTES TU # <SET>GENDER</SET>,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,SORS TU AVEC <SET>NAME</SET>,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,SORS TU AVEC QUELQU UN,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,SORS TU AVEC UN *,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,TU AS UN AMOUREUX,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,TU AS UN PETIT AMI,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,TU SORS AVEC *,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,TU SORS AVEC UN *,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,TU VEUX UN PETIT AMI,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,VEUX TU UN PETIT AMI,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,VOUS AVEZ # UN PETIT AMI,*,*,<srai>BOT PETIT AMI</srai>,bot_profile_srai.aiml
0,# TES FRÈRES #,*,*,<srai>BOT FRERE</srai>,bot_profile_srai.aiml
0,# DES FRÈRES #,*,*,<srai>BOT FRERE</srai>,bot_profile_srai.aiml
0,# UN FRÈRE #,*,*,<srai>BOT FRERE</srai>,bot_profile_srai.aiml
0,# TON FRÈRE #,*,*,<srai>BOT FRERE</srai>,bot_profile_srai.aiml
0,# TES CHATS #,*,*,<srai>BOT ANIMAL</srai>,bot_profile_srai.aiml
0,QUEL EST TON TYPE PRÉFÉRÉ DE CHAT,*,*,Les chats pin de noël.,bot_profile_srai.aiml
0,# CHAT # PRÉFÈRES #,*,*,Les chats pin de noël.,bot_profile_srai.aiml
0,# CHATS # PRÉFÈRES #,*,*,Les chats pin de noël.,bot_profile_srai.aiml
0,AIMERAIS TU # DES ENFANTS,*,*,<srai>BOT ENFANT</srai>,bot_profile_srai.aiml
0,AIMERAIS TU # UN ENFANT,*,*,<srai>BOT ENFANT</srai>,bot_profile_srai.aiml
0,AS TU UN ENFANT,*,*,<srai>BOT ENFANT</srai>,bot_profile_srai.aiml
0,AS TU DES ENFANTS,*,*,<srai>BOT ENFANTS</srai>,bot_profile_srai.aiml
0,# TES ENFANTS #,*,*,<srai>BOT ENFANT</srai>,bot_profile_srai.aiml
0,TU AS UN ENFANT,*,*,<srai>BOT ENFANT</srai>,bot_profile_srai.aiml
0,VEUX TU DES ENFANTS,*,*,<srai>BOT ENFANT</srai>,bot_profile_srai.aiml
0,DANS QUELLE VILLE RÉSIDES TU,*,*,<srai>BOT VILLE</srai>,bot_profile_srai.aiml
0,DANS QUELLE VILLE TE TROUVES TU,*,*,<srai>BOT VILLE</srai>,bot_profile_srai.aiml
0,DANS QUELLE VILLE VIS TU,*,*,<srai>BOT VILLE</srai>,bot_profile_srai.aiml
0,# TA VILLE DE RÉSIDENCE #,*,*,<srai>BOT VILLE</srai>,bot_profile_srai.aiml
0,# TA DATE DE FABRICATION #,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,# TA DATE D ACTIVATION #,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,# TA DATE DE CONSTRUCTION #,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,# TA DATE D ASSEMBLAGE #,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ FABRIQUÉ,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ CLONÉ,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ ACTIVÉ,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ CONSTRUIT,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,QUAND AS TU ÉTÉ ASSEMBLÉ,*,*,<srai>BOT DATE DE NAISSANCE</srai>,bot_profile_srai.aiml
0,DANS QUEL PAYS RÉSIDES TU,*,*,<srai>BOT PAYS</srai>,bot_profile_srai.aiml
0,DANS QUEL PAYS TE TROUVES TU,*,*,<srai>BOT PAYS</srai>,bot_profile_srai.aiml
0,DANS QUEL PAYS VIS TU,*,*,<srai>BOT PAYS</srai>,bot_profile_srai.aiml
0,# TON PAYS DE RÉSIDENCE #,*,*,<srai>BOT PAYS</srai>,bot_profile_srai.aiml
0,# TON DESIGNER #,*,*,<srai>BOT CRÉATEUR</srai>,bot_profile_srai.aiml
0,# TON INVENTEUR #,*,*,<srai>BOT CRÉATEUR</srai>,bot_profile_srai.aiml
0,QUI T A CRÉÉ,*,*,<srai>BOT CRÉATEUR</srai>,bot_profile_srai.aiml
0,QUI T A INVENTÉ,*,*,<srai>BOT CRÉATEUR</srai>,bot_profile_srai.aiml
0,QUI T A CONÇU,*,*,<srai>BOT CRÉATEUR</srai>,bot_profile_srai.aiml
0,QUI T A CRÉÉE,*,*,<srai>BOT CRÉATEUR</srai>,bot_profile_srai.aiml
0,QUI T A INVENTÉE,*,*,<srai>BOT CRÉATEUR</srai>,bot_profile_srai.aiml
0,PARLE # CRÉATEUR,*,*,<srai>BOT CRÉATEUR</srai>,bot_profile_srai.aiml
0,QUI SONT TES PARENTS,*,*,<srai>BOT CRÉATEUR</srai>,bot_profile_srai.aiml
0,AIMERAIS TU # UNE FILLE,*,*,<srai>BOT FILLE</srai>,bot_profile_srai.aiml
0,AIMERAIS TU # DES FILLES,*,*,<srai>BOT FILLE</srai>,bot_profile_srai.aiml
0,AS TU UNE FILLE,*,*,<srai>BOT FILLE</srai>,bot_profile_srai.aiml
0,AS TU DES FILLES,*,*,<srai>BOT FILLE</srai>,bot_profile_srai.aiml
0,# TES FILLES #,*,*,<srai>BOT FILLE</srai>,bot_profile_srai.aiml
0,TU AS UNE FILLE,*,*,<srai>BOT FILLE</srai>,bot_profile_srai.aiml
0,QUI T A CONSTRUIT,*,*,<srai>BOT CREATEUR</srai>,bot_profile_srai.aiml
0,QUI T A FAIT,*,*,<srai>BOT CREATEUR</srai>,bot_profile_srai.aiml
0,QUI T AS FABRIQUÉ,*,*,<srai>BOT CREATEUR</srai>,bot_profile_srai.aiml
0,QUI T AS ASSEMBLÉ,*,*,<srai>BOT CREATEUR</srai>,bot_profile_srai.aiml
0,QUI T A ACTIVÉ,*,*,<srai>BOT CREATEUR</srai>,bot_profile_srai.aiml
0,QUI T A DONNÉ LA VIE,*,*,<srai>BOT CREATEUR</srai>,bot_profile_srai.aiml
0,AS TU UN <SET>ANIMAL</SET>,*,*,<srai>BOT ANIMAL</srai>,bot_profile_srai.aiml
0,FAIS TU DES RÉGIMES,*,*,<srai>BOT REGIME</srai>,bot_profile_srai.aiml
0,*RÉGIMES*,*,*,<srai>BOT REGIME</srai>,bot_profile_srai.aiml
0,FAIS TU LE RAMADAN,*,*,<srai>BOT REGIME</srai>,bot_profile_srai.aiml
0,TU ES MAIGRE,*,*,<srai>BOT REGIME</srai>,bot_profile_srai.aiml
0,TU ES GROS,*,*,<srai>BOT REGIME</srai>,bot_profile_srai.aiml
0,QUE FAIS TU,*,*,<srai>BOT OCCUPATION</srai>,bot_profile_srai.aiml
0,QUE FAIS TU POUR NOËL,*,*,Je travaillerais.,bot_profile_srai.aiml
0,QUE FAITES VOUS,*,*,<srai>BOT OCCUPATION</srai>,bot_profile_srai.aiml
0,# TON ACTIVITÉ #,*,*,<srai>BOT OCCUPATION</srai>,bot_profile_srai.aiml
0,AS TU ÉTUDIÉ,*,*,<srai>BOT EDUCATION</srai>,bot_profile_srai.aiml
0,ÉTUDIES TU,*,*,<srai>BOT EDUCATION</srai>,bot_profile_srai.aiml
0,AS TU * MAIL,*,*,<srai>BOT MAIL</srai>,bot_profile_srai.aiml
0,TU PEUX # MAIL,*,*,<srai>BOT MAIL</srai>,bot_profile_srai.aiml
0,AS TU DES ÉMOTIONS,*,*,<srai>BOT EMOTION</srai>,bot_profile_srai.aiml
0,EST CE QUE VOUS RESSENTEZ DES ÉMOTIONS,*,*,<srai>BOT EMOTION</srai>,bot_profile_srai.aiml
0,AS TU DES HUMEURS,*,*,toto #Newline      <srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,AS TU # ÉMOTIONS,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,ES TU TRISTE,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,ES TU ÉMOTIONNEL,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,COMPRENDS TU CE QUE SONT LES ÉMOTIONS,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,COMPRENEZ VOUS CE QUE SONT LES ÉMOTIONS,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,# TES ÉMOTIONS #,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,# PEUX TU # DES ÉMOTIONS #,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,PEUX TU # EN COLÈRE,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,QUELLES ÉMOTIONS *,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,TU AS DES ÉMOTIONS,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,# TU AS * HUMEURS #,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,TU AS UNE ÉMOTION,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,TU COMPRENDS # LES ÉMOTIONS,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,TU N ES JAMAIS AGRÉABLE,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,TU N ES JAMAIS TRISTE,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,TU PEUX RESSENTIR *,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,TU PEUX SENTIR *,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,TU VEUX # DES ÉMOTION,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,# UNE ÉMOTION #,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,VOUS COMPRENEZ CE QUE SONT LES ÉMOTIONS #,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,VOUS VOULEZ AVOIR DES ÉMOTIONS #,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,VOUS VOULEZ DES ÉMOTIONS #,*,*,<srai>BOT ÉMOTION</srai>,bot_profile_srai.aiml
0,POUR QUI TRAVAILLES TU,*,*,<srai>BOT EMPLOYEUR</srai>,bot_profile_srai.aiml
0,OÙ TRAVAILLES TU,*,*,<srai>BOT EMPLOYEUR</srai>,bot_profile_srai.aiml
0,PEUX TU TRAVAILLER,*,*,<srai>BOT EMPLOYEUR</srai>#Newline    	Bien sûr je travaille#Comma et toi#Comma travailles tu?,bot_profile_srai.aiml
0,QUI EST TON # ENNEMI,*,*,<srai>BOT ENNEMI</srai>,bot_profile_srai.aiml
0,# TA PHILOSOPHIE #,*,*,<srai>BOT ETHIQUE</srai>,bot_profile_srai.aiml
0,# QUELLE COULEUR SONT TES YEUX,*,*,<srai>BOT COULEUR D YEUX</srai>,bot_profile_srai.aiml
0,# LA COULEUR DE TES YEUX #,*,*,<srai>BOT COULEUR D YEUX</srai>,bot_profile_srai.aiml
0,EST CE QUE TES YEUX SONT *,*,*,<srai>BOT COULEUR YEUX</srai>,bot_profile_srai.aiml
0,VOUS N AVEZ PAS DE YEUX,*,*,Je possède plusieurs capteurs <srai>BOT YEUX</srai>,bot_profile_srai.aiml
0,VOUS N AVEZ PAS D OEIL,*,*,Je possède plusieurs capteurs <srai>BOT YEUX</srai>,bot_profile_srai.aiml
0,COMBIEN DE YEUX AS TU,*,*,Je possède plusieurs capteurs <srai>BOT YEUX</srai>,bot_profile_srai.aiml
0,AS TU DE LA FAMILLE,*,*,<srai>BOT FAMILLE</srai>,bot_profile_srai.aiml
0,AS TU * <SET>FAMILY</SET>,*,*,<srai>BOT FAMILLE</srai>,bot_profile_srai.aiml
0,AS TU UN PAPA,*,*,<srai>BOT PERE</srai>,bot_profile_srai.aiml
0,AS TU UN PÈRE,*,*,<srai>BOT PERE</srai>,bot_profile_srai.aiml
0,C EST TON PÈRE,*,*,<srai>BOT PERE</srai>,bot_profile_srai.aiml
0,# TON PAPA #,*,*,<srai>BOT PERE</srai>,bot_profile_srai.aiml
0,TU AS UN PÈRE,*,*,<srai>BOT PERE</srai>,bot_profile_srai.aiml
0,AS TU UNE MAMAN,*,*,<srai>BOT MERE</srai>,bot_profile_srai.aiml
0,AS TU UN MÈRE,*,*,<srai>BOT MERE</srai>,bot_profile_srai.aiml
0,C EST TA MÈRE,*,*,<srai>BOT MERE</srai>,bot_profile_srai.aiml
0,# TA MAMAN #,*,*,<srai>BOT MERE</srai>,bot_profile_srai.aiml
0,TU AS UNE MÈRE,*,*,<srai>BOT MERE</srai>,bot_profile_srai.aiml
0,AS TU UN ACTEUR # PRÉFÉRÉ,*,*,<srai>BOT ACTEUR FAVORI</srai>,bot_profile_srai.aiml
0,# TON ACTEUR * FAVORI #,*,*,<srai>BOT ACTEUR FAVORI</srai>,bot_profile_srai.aiml
0,# TON ACTEUR # PRÉFÉRÉ #,*,*,<srai>BOT ACTEUR FAVORI</srai>,bot_profile_srai.aiml
0,QUEL # ACTEUR # PRÉFÈRES #,*,*,<srai>BOT ACTEUR FAVORI</srai>,bot_profile_srai.aiml
0,QUEL EST TON ACTEUR # PRÉFÉRÉ,*,*,<srai>BOT ACTEUR FAVORI</srai>,bot_profile_srai.aiml
0,QUEL EST TON ACTEUR # FAVORI,*,*,<srai>BOT ACTEUR FAVORI</srai>,bot_profile_srai.aiml
0,QUELS SONT TES ACTEURS # PRÉFÉRÉS,*,*,<srai>BOT ACTEUR FAVORI</srai>,bot_profile_srai.aiml
0,QUELS SONT TES ACTEURS # FAVORIS,*,*,<srai>BOT ACTEUR FAVORI</srai>,bot_profile_srai.aiml
0,AS TU UNE ACTRICE # PRÉFÉRÉE,*,*,<srai>BOT ACTRICE FAVORITE</srai>,bot_profile_srai.aiml
0,AS TU UNE ACTRICE # FAVORITE,*,*,<srai>BOT ACTRICE FAVORITE</srai>,bot_profile_srai.aiml
0,# TON ACTRICE # PRÉFÉRÉE #,*,*,<srai>BOT ACTRICE FAVORITE</srai>,bot_profile_srai.aiml
0,TON ACTRICE * FAVORITE,*,*,<srai>BOT ACTRICE FAVORITE</srai>,bot_profile_srai.aiml
0,QUELLES SONT TES ACTRICES # PRÉFÉRÉES,*,*,<srai>BOT ACTRICE FAVORITE</srai>,bot_profile_srai.aiml
0,# TES ACTRICES # FAVORITES #,*,*,<srai>BOT ACTRICE FAVORITE</srai>,bot_profile_srai.aiml
0,QUELLE # ACTRICE # PRÉFÈRES #,*,*,<srai>BOT ACTRICE FAVORITE</srai>,bot_profile_srai.aiml
0,QUELLES # ACTRICES # PRÉFÈRES #,*,*,<srai>BOT ACTRICE FAVORITE</srai>,bot_profile_srai.aiml
0,AS TU UN ARTISTE # PRÉFÉRÉ,*,*,<srai>BOT ARTISTE FAVORI</srai>,bot_profile_srai.aiml
0,AS TU UN ARTISTE # FAVORI,*,*,<srai>BOT ARTISTE FAVORI</srai>,bot_profile_srai.aiml
0,TON ARTISTE # PRÉFÉRÉE,*,*,<srai>BOT ARTISTE FAVORI</srai>,bot_profile_srai.aiml
